514;ТАКСИ, ТАКСИ;НИКОЛАЕВ И.;НИКОЛАЕВ И.;НИКОЛАЕВ И.; ; 
3063;ТАКСИ-ЗЕЛЕНЫЙ ОГОНЕК;ШУФУТИНСКИЙ М.;БОБКОВ В.;БОБКОВ В.; ; 
3185;ТАЛИСМАН;ОРБАКАЙТЕ К.;УКУПНИКА.;ОСИАШВИЛИ С.; ; 
783;ТАЛИСМАН;ТРОШИН В.;БЛАНТЕР М.;ФАТЬЯНОВ А.; ; 
3241;ТАМ ВЫСОКО;АРИЯ;ДУБИНИН В.;ПУШКИНА М.; ; 
3157;ТАМ ГДЕ РОЖДАЕТСЯ СВЕТ;АЛСУ;НАСЫРОВ М.;БАЙКОВ В.; ; 
1267;ТАМ, В СЕНТЯБРЕ;ЛЕОНТЬЕВ В.;ТУХМАНОВ Д.;ДЕРБЕНЕВ Л.; ; 
1593;ТАМ, ГДЕ БУДЕТ НОВЫЙ ДЕНЬ;МАШИНА ВРЕМЕНИ;КУТИКОВ А.;МАКАРЕВИЧ А.; ; 
3248;ТАМ, ГДЕ ВЕСНА;ПЕРОВА Л.;УСАЧЕВ Ю.;ПОЛЬНА Е.; ; 
515;ТАМ, ГДЕ СБЫВАЮТСЯ СНЫ;БРАВО;ХАВТАН Е.;ЛЕНЦ Р.; ; 
516;ТАМ, НА МОЕЙ СТОРОНЕ ЛУНЫ;ЛЮБОВНЫЕ ИСТОРИИ;УКУПНИК А.;СОКОЛКИН С., МЕЛЬНИК Э.;•; 
671;ТАМ, ТОЛЬКО ТАМ;БЛЕСТЯЩИЕ;ГРОЗНЫЙ А.;ЗЕНОВ Э.; ; 
1268;ТАМ, ЗА ОБЛАКАМИ;САМОЦВЕТЫ;ФРАДКИН М.;РОЖДЕСТВЕНСКИЙ Р.; ; 
1997;ТАНГО НАРЦИССА;"ИЗ К/Ф ""ТАЙНА СНЕЖНОЙ КОРОЛЕВЫ""";МИНКОВ М.;КОРОСТЫЛЕВ В.; ; 
1998;ТАНГО СНЕЖНОЙ КОРОЛЕВЫ;"ИЗ К/Ф ""ТАЙНА СНЕЖНОЙ КОРОЛЕВЫ""";МИНКОВ М.;КОРОСТЫЛЕВ В.; ; 
517;ТАНЕЦ ЖЕЛТЫХ ЛИСТЬЕВ;ВОСТОК;ФИЛИППОВ Г.;ФИЛИППОВ Г.; ; 
2934;ТАНЕЦ НА БАРАБАНЕ;ГНАТЮК И.;ПАУЛС Р.;ВОЗНЕСЕНСКИЙ А.; ; 
1999;ТАНЕЦ УТЯТ;АНС. ФОЛЬК. МУЗЫКИ П/У НАЗАРОВА В.;ВЕРНЕР Т.;ЭНТИН Ю.;•; 
2000;ТАНКЕР;"ИЗ М/Ф ""В ПОРТУ""";МИНКОВ М.;КОЗЛОВ С., АНОФРИЕВ О.; ; 
518;ТАНКИСТ;ЖУКИ;ЖУКОВ В.;ЖУКОВ В.; ; 
519;ТАНЦЕВАЛИ ПАРЫ;АГУТИН Л.;АГУТИН Л.;АГУТИН Л.; ; 
3151;ТАНЦЫ;REFLEX;ТЮРИН В., DJ UNIX;КАЛЬПУРНИЙ Г, ВОЙНАЛОВИЧ Е.; ; 
696;ТАНЦЫ;ГУБИН А.;ГУБИНА.;ГУБИН А.; ; 
3086;ТАНЦЫ;ДОЛИНА Л.;ЛУКЬЯНОВА.;КРАСТОШЕВСКИЙ К.; ; 
520;ТАНЦЫ ДВУХ ТЕНЕЙ;СТАШЕВСКИЙ В.;МАТЕЦКИЙ В.;КАВАЛЕРЯН К.; ; 
1594;ТАНЯ;КРЕМАТОРИЙ;ГРИГОРЯН А.;ГРИГОРЯН А.;•; 
2046;ТАЧАНКА;КР. АПП СА;ЛИСТОВ К.;РУДЕРМАН М.; ; 
2479;ТАЮ;ВАЛЕРИЯ;ШУЛЬГИН А.;ШУЛЬГИН А.; ; 
2690;ТАЯЛ СНЕГ;ВАРВАРА;ГОРБАЧЕВ Б.;ГОРБАЧЕВ Б.; ; 
1269;ТВОЕ СЕРДЦЕ ПОХОЖЕ НА ЛЕД;"ТРИО ""ГРАНД""";КОВАЛЬСКИЙ С.;КОВАЛЬСКИЙ С.; ; 
2756;ТВОЕЙ ДЕВУШКЕ;КУЗЬМИНА С.;КУЗЬМИНА С.;КУЗЬМИНА С.; ; 
3453;ТВОИ ГЛАЗА ОПЯТЬ МОЛЧАТ;БЛЕСТЯЩИЕ;ГРОЗНЫЙ А.;ОРЛОВА О.; ; 
1270;ТВОИ ПЕЧАЛЬНЫЕ ГЛАЗА;РОТАРУ С.;МАТЕЦКИЙ В.;ВОРОНЦОВА Л.; ; 
2948;ТВОЙ ПАПА БЫЛ ПРАВ;СЕКРЕТ;ФОМЕНКО Н., ЛЕОНИДОВ М.;ФОМЕНКО Н., ЛЕОНИДОВ М.; ; 
3027;ТЕ, КТО ЛЮБИТ;ГУБИН А., КРАСКИ;ГУБИН А.;ГУБИН А.; ; 
2324;ТЕАТР;АЛИСА;КИНЧЕВ К.;КИНЧЕВ К.;•; 
2745;ТЕБЯ ПРИДУМАЛ ДОЖДЬ;ПРЕМЬЕР-МИНИСТР;ГРИГОРЬЕВ-МИЛИМЕРОВ Ж.;КАВАЛЕРЯН К.;•; 
521;ТЕКИЛА-ЛЮБОВЬ;МЕЛАДЗЕ В.;МЕЛАДЗЕ К.;МЕЛАДЗЕ К.; ; 
1271;ТЕЛЕГРАММА;ВАЙКУЛЕ Л.;ПАУЛС Р.;ТАНИЧ М.; ; 
1272;ТЕЛЕФОННЫЙ РОМАН;ПЬЕХА Э.;ПОЛЯКОВ В.;КНЯЗЕВА Е.; ; 
1273;ТЕЛЬНЯШКА;ЛАЗАРЕВА С.;РОЗАНОВ А.;НАЗАРОВА Т.; ; 
2047;ТЕМНАЯ НОЧЬ;БЕРНЕС М.;БОГОСЛОВСКИЙ Н.;АГАТОВ В.; ; 
2763;ТЕМНАЯ НОЧЬ;ОВСИЕНКО Т.;ЛУКЬЯНОВ А.;ЛУКЬЯНОВ А.;•; 
2907;ТЕМНО-ВИШНЕВАЯ ШАЛЬ;ШУЛЬЖЕНКО К.;НЕИЗВ.;НЕИЗВ.; ; 
3454;ТЕМНЫЕ И СВЕТЛЫЕ;ФРИСКЕ Ж.;ГРОЗНЫЙ А.;ГРОЗНЫЙ А.; ; 
3142;ТЕОРЕМА;БУЙНОВ А.;ШУЛЬГИН А.;ШУЛЬГИН А.; ; 
6;ТЕПЛОХОД;БОЖЬЯ КОРОВКА;АЗБЕЛЬ Л.;АЗБЕЛЬ Л.; ; 
697;ТЕРРИТОРИЯ;ЖУКОВ СЕРГЕЙ;ЖУКОВ С.;ЖУКОВ С.;•; 
2954;ТЕРРОРИСТ;ДДТ;ШЕВЧУК Ю.;ШЕВЧУК Ю.; ; 
2752;ТЕРЯЮ ТЕБЯ;КУЗЬМИН В.;КУЗЬМИН В.;КОХАНОВСКИЙ И.; ; 
2235;ТЕРЯЮТ ЛЮДИ ДРУГ ДРУГА;"ИЗ К/Ф ""ИВАН ВАСИЛЬЕВИЧ МЕНЯЕТ ПРОФЕССИЮ""";ЗАЦЕПИН А.;ДЕРБЕНЕВ Л.;•; 
1274;ТЕЧЕТ ВОЛГА;ЗЫКИНА Л.;ФРАДКИН М.;ОШАНИН Л.; ; 
1873;ТЕЧЕТ РУЧЕЙ;ЗОЛОТОЕ КОЛЬЦО;КОСТЮК А.                  ;ЧЕРНЯКОВ П.; ; 
1874;ТИ Ж МЕНЕ ПIДМАНУЛА;НАР.;НАР.;НАР.; ; 
2751;ТИ НАПИВСЯ ЯК СВИНЯ;ВЕРКА СЕРДЮЧКА;МЕЛАДЗЕ К.;МЕЛАДЗЕ К.; ; 
3308;ТИПА, Я - БЕЗ ТЕБЯ;ГОРЯЧИЕ ГОЛОВЫ;ВИНОГРАДОВ В.;БОГАТЫРЕВ В.; ; 
3405;ТИТАНИК;НАУТИЛУС ПОМПИЛИУС;БУТУСОВ В.;КОРМИЛЬЦЕВ И.; ; 
2071;ТИХИЙ ДЕНЬ УГАСАЛ;КОЗИН В.;КОЗИН В.;НЕИЗВ.; ; 
522;ТИХИЙ ОГОНЕК;ВИСОКОСНЫЙ ГОД;КАЛИННИКОВ И.;КАЛИННИКОВ И.; ; 
1275;ТИХО, ВСЕ ТИХО;КАРЕВА Г;ТОЛСТАЯ Т.;ТОЛСТАЯ Т.; ; 
1276;ТИШИНА;АРИЭЛЬ;ГУРОВ Л.;ГУРОВ Л.; ; 
1794;ТИШИНА;КРУГ М.;КРУГ М.;КРУГ М.; ; 
785;ТИШИНА;ТРОШИН В.;КОЛМАНОВСКИЙ Э.;ОРЛОВ В.; ; 
1277;ТО ЛИ ВОЛЯ, ТО ЛИ НЕВОЛЯ;ГЛЫЗИН А.;ЧАЙКА В.;ОСИАШВИЛИ С.; ; 
2236;ТОВАРИЩ ПЕСНЯ;"ИЗ К/Ф ""КАК ЗАКАЛЯЛАСЬ СТАЛЬ""";ШАМО И.;РОЖДЕСТВЕНСКИЙ Р.; ; 
1278;ТОЛЬКО ГЛАЗА;КОБЗОН И.;ГАРИБУЛИНА И.;ГАРИБУЛИНА И.; ; 
523;ТОЛЬКО НЕ НАЗАД;ПУГАЧЕВА А.;ПОПКОВ О.;ПОПКОВ О.; ; 
2072;ТОЛЬКО РАЗ БЫВАЕТ В ЖИЗНИ ВСТРЕЧА;БРЕГВАДЗЕ Н.;ФОМИН Б.;ГЕРМАН П.; ; 
3455;ТОЛЬКО ТЫ;БЛЕСТЯЩИЕ;ГРОЗНЫЙ А.;ГРОЗНЫЙ А.; ; 
2556;ТОЛЬКО ТЫ И Я;КУЗЬМИН В.;КУЗЬМИН В.;ГИН В.; ; 
1279;ТОЛЬКО ЭТОГО МАЛО;РОТАРУ С.;МАТЕЦКИЙ В.;ТАРКОВСКИЙ А.; ; 
524;ТОМА;КАБАРЕ-ДУЭТ АКАДЕМИЯ;КОНСТАНТИНОВСКИЙ А.;КОНСТАНТИНОВСКИЙ А.; ; 
2528;ТОНКАЯ РЯБИНА;НАР.;НАР.;НАР.; ; 
786;ТОПОЛЯ;ВОРОНЕЦ О.;ПОНОМАРЕНКО Г.;КОЛЕСНИКОВ Г.; ; 
1596;ТОРЕРО;АРИЯ;ГРАНОВСКИЙ А.;ПУШКИНА М.; ; 
2156;ТОСКА;ЛОЗА Ю.;ЛОЗА Ю.;ЛОЗА Ю.; ; 
217;ТОТ, КОГО НЕ СТОИЛО БЫ ЖДАТЬ;АГУТИН Л.;АГУТИН Л.;АГУТИН Л.; ; 
2705;ТОТ, КТО НАЗЫВАЕТ ЕЕ ХОЛОДНОЙ ЗИМОЙ;АГУТИН Л.;АГУТИН Л.;АГУТИН Л.; ; 
2157;ТОТ, КТО РАНЬШЕ С НЕЮ БЫЛ;ВЫСОЦКИЙ В.;ВЫСОЦКИЙ В.;ВЫСОЦКИЙ В.; ; 
1280;ТРАВЫ, ТРАВЫ;БЕЛОВ Г;ШАИНСКИЙ В.;ЮШИН И.;•; 
526;ТРАМВАЙЧИК;АГУТИН Л.;АГУТИН Л.;АГУТИН Л.; ; 
527;ТРАНЗИТНЫЙ ПАССАЖИР;АЛЛЕГРОВА И.;ЧАЙКА В.;РУБАЛЬСКАЯ Л.; ; 
24;ТРАССА Е 95;АЛИСА;КИНЧЕВ К.;КИНЧЕВ К.; ; 
1597;ТРАФИК;ЗЕМФИРА;РАМАЗАНОВА 3.;РАМАЗАНОВА 3.; ; 
3216;ТРЕТЬЕ СЕНТЯБРЯ;ШУФУТИНСКИЙ М.;КРУТОЙ И.;НИКОЛАЕВ И.; ; 
2001;ТРИ БЕЛЫХ КОНЯ;"ИЗ К/Ф ""ЧАРОДЕИ""";КРЫЛАТОВ Е.;ДЕРБЕНЕВ Л.;•; 
788;ТРИ ГОДА ТЫ МНЕ СНИЛАСЬ;БЕРНЕС М.;БОГОСЛОВСКИЙ Н.;ФАТЬЯНОВ А.; ; 
528;ТРИ ЖЕЛАНЬЯ;КОРОЛЕВА Н.;МЕНКЕ Т.;НИКОЛАЕВ И.; ; 
1281;ТРИ ЖЕЛАНЬЯ;ПУГАЧЕВА А.;ПУГАЧЕВА А.;КОСТЮРИН В.; ; 
530;ТРИ НОЧИ;ЛЮБОВНЫЕ ИСТОРИИ;САУЛИН А.;МЕЛЬНИК Э., ХОЛОДОВ А.; ; 
1598;ТРИ ОКНА;МАШИНА ВРЕМЕНИ;МАКАРЕВИЧ А.;МАКАРЕВИЧ А.; ; 
531;ТРИ РОЗЫ;ДОЛИНА Л.;ЛОТКИН В.;СОКОЛКИН С.; ; 
2772;ТРИ РОЗЫ;МЕЛАДЗЕ В.;МЕЛАДЗЕ К.;МЕЛАДЗЕ К.;•; 
1282;ТРИ СЧАСТЛИВЫХ ДНЯ;ПУГАЧЕВА А.;ПУГАЧЕВА А.;РЕЗНИК И.; ; 
2237;ТРИ ТАНКИСТА;"ИЗ К/Ф ""ТРАКТОРИСТЫ""";ПОКРАСС Д. И ДМ.;ЛАСКИН Б.; ; 
1795;ТРИ ТАТУИРОВОЧКИ;ЛЕСОПОВАЛ;КОРЖУКОВ С.;ТАНИЧ М.; ; 
2774;ТРИЛЛЕР;АГАТА КРИСТИ;САМОЙЛОВ Г;САМОЙЛОВ Г; ; 
3215;ТРИО;ВАЙКУЛЕ Л., ЛЕЩЕНКО Л., ВИНОКУР В.;КРУТОЙ И.;ДОЗОРЦЕВ В.; ; 
1599;ТРОЛЛЕЙБУС;КИНО;ЦОЙ В.;ЦОЙ В.;•; 
3010;ТРОПИНКА СТАРАЯ;РАСПУТИНА М.;МОРОЗОВ А.;ДЕРБЕНЕВ Л.; ; 
997;ТРУДНЫЙ ВОЗРАСТ;МАКSИМ;МАКСИМОВА М.;МАКСИМОВА М.; ; 
1283;ТРУС НЕ ИГРАЕТ В ХОККЕЙ;МУЛЕРМАН В.;ПАХМУТОВА А.;ГРЕБЕННИКОВ С, ДОБРОНРАВОВ Н.; ; 
532;ТРЫ ЧАРАПАХI;"ГРУППА ""NRM""";ВОЛЬСКИЙ Л.;ВОЛЬСКИЙ Л.; ; 
1600;ТУ ЛУ ЛА;ЧИЧЕРИНА;ЧИЧЕРИНА Ю.;ЧИЧЕРИНА Ю.; ; 
533;ТУДА;ДЖУМАНДЖИ И СТИЛЛ И.;СТИЛЛ И.;СТИЛЛ И.; ; 
3343;ТУК-ТУК;АПИНА А.;МОЛЧАНОВ О.;СЛАВОРОСОВ А.; ; 
2676;ТУК-ТУК-ТУК;ВЕРКА СЕРДЮЧКА;ДАНИЛКО А.;ДАНИЛКО А., ГАРЦМАН А.; ; 
388;ТУМАН;БЛЕСТЯЩИЕ;ГРОЗНЫЙ А.;ЗЕНОВ Э.; ; 
534;ТУМАН;ГАЗМАНОВ О.;ГАЗМАНОВ О.;ГАЗМАНОВ О.; ; 
3180;ТУМАН;ПРЕСНЯКОВ В.;УКУПНИКА.;ЖАГУН П., КОРНИЛОВ М.; ; 
2298;ТУРБОЛЮБОВЬ;ТУРБОМОДА;ЖУКОВ С.;ЖУКОВ С.; ; 
3416;ТУТАНХАМОН;НАУТИЛУС ПОМПИЛИУС;БУТУСОВ В.;КОРМИЛЬЦЕВ И.; ; 
789;ТУЧИ НАД ГОРОДОМ ВСТАЛИ;КОЗИН В.;АРМАНД П.;АРМАНД П.;•; 
169;ТУЧКА;"ИЗ М/Ф ""ВИННИ ПУХ И ВСЕ, ВСЕ, ВСЕ""";ВАЙНБЕРГ М.;ЗАХОДЕР Б.; ; 
536;ТУЧКА;КОРОЛЕВА Н.;НИКОЛАЕВ И.;НИКОЛАЕВ И.; ; 
537;ТЫ - ХИТ;ПРЕМЬЕР-МИНИСТР;БРЕЙТБУРГ К.;ГРИГОРЬЕВ К.; ; 
2002;ТЫ - ЧЕЛОВЕК;"ИЗ К/Ф ""ПРИКЛЮЧЕНИЯ ЭЛЕКТРОНИКА""";КРЫЛАТОВ Е.;ЭНТИН Ю.; ; 
698;ТЫ БЕРЕМЕННА;FANTASY;МИЛЬНИЧЕНКО С.;МИЛЬНИЧЕНКО С., БЕРГСТРЕМ А.;•; 
2647;ТЫ БУДИ МЕНЯ;ОРБАКАЙТЕ К.;МИСИН А.;КАВАЛЕРЯН К.; ; 
2875;ТЫ ВЕДЬ ЗНАЕШЬ, Я СУМЕЮ;БЕЛЫЙ ОРЕЛ;ДЗЕЙТОВ Т.;ПЕЛЕНЯГРЭ В.; ;•
2509;ТЫ ВОЗЬМИ МЕНЯ С СОБОЙ;ПУГАЧЕВА А.;ХАНОК Э.;РЕЗНИК И.; ; 
3246;ТЫ ГДЕ-ТО;ГОСТИ ИЗ БУДУЩЕГО;УСАЧЕВ Ю.;ПОЛЬНА Е.; ; 
790;ТЫ ГЛЯДЕЛ НА МЕНЯ;КРИСТАЛИНСКАЯ М.;ОСТРОВСКИЙ А.;ОШАНИН Л.; ; 
539;ТЫ ГОВОРИЛА;ГУБИН А.;ГУБИНА.;ГУБИН А.; ; 
1285;ТЫ ГОВОРИШЬ МНЕ О ЛЮБВИ;ВЕТЛИЦКАЯ Н.;КОЛМАНОВСКИЙ Э.;ШАФЕРАН И., ДЕРБЕНЕВ Л.; ; 
2646;ТЫ ГРУСТИШЬ;ПЬЕХА С, ВАЛЕРИЯ;ДРОБЫШ В.;СТЮФ Л.; ; 
2238;ТЫ ДА Я, ДА МЫ С ТОБОЙ;"ИЗ К/Ф ""ТИХИЕ ТРОЕЧНИКИ""";ЗОТКИН В.;СЕРГЕЕВ М.; ; 
2748;ТЫ ДАЛЕКО;УМАТУРМАН;КРИСТОВСКИЙ В.;КРИСТОВСКИЙ В.; ; 
2221;ТЫ ДАЛЕКО;БАСКОВ Н.;МАКАРЕВИЧ О.;МАКАРЕВИЧ О.; ; 
1601;ТЫ ДАРИЛА МНЕ РОЗЫ;НОЧНЫЕ СНАЙПЕРЫ;АРБЕНИНА Д.;АРБЕНИНА Д.; ; 
2258;ТЫ ДОЖДИСЬ МЕНЯ;ГУБИНА.;ГУБИН А.;ГУБИН А.;•; 
3399;ТЫ ЗАМУЖ ЗА НЕГО НЕ ВЫХОДИ;САЛТЫКОВ В.;ТУХМАНОВ Д.;ШАФЕРАН И.; ; 
540;ТЫ ЗДЕСЬ;ГУРЦКАЯ Д.;НИКОЛАЕВ И.;НИКОЛАЕВ И.; ; 
541;ТЫ ЗНАЕШЬ, МАМА;ГУРЦКАЯ Д.;КРУТОЙ И.;МУРАВЬЕВ Е.; ; 
1797;ТЫ ЗНАЙ;АМНИСТИЯ-2;ЖАРОВ Г;ЖАРОВ Г.; ; 
1602;ТЫ ИЛИ Я;МАШИНА ВРЕМЕНИ;МАКАРЕВИЧ А.;МАКАРЕВИЧА.; ; 
1603;ТЫ КИНУЛА...;ЛЯПИС ТРУБЕЦКОЙ;МИХАЛОК С.;МИХАЛОК С.;•; 
1286;ТЫ МЕНЯ ЛЮБИШЬ;СЕРОВ А.;КРУТОЙ И.;КАЗАКОВА Р.; ; 
542;ТЫ МЕНЯ НЕ ЗАБЫВАЙ;ЛЕОНТЬЕВ В.;ГОРОБЕЦ Р.;ЖАГУН П.; ; 
3242;ТЫ МЕНЯ НЕ БУДИ;РАСПУТИНА М.;МАТЕТА И.;СТЕПАНОВ В.; ; 
2782;ТЫ МЕНЯ НЕ ЛЮБИЛА;ДИНАМИТ;КОВАЛЬСКИЙ С.;КОВАЛЬСКИЙ С.; ; 
2464;ТЫ МЕНЯ НИКОГДА НЕ ЛЮБИЛА;МАЛИКОВ Д.;МАЛИКОВ Д.;ЖЕЛТЫЙ А.; ; 
3381;ТЫ МНЕ НУЖЕН;АЛЛЕГРОВА И.;КРУТОЙ И.;КАЗАКОВА Р.; ; 
2158;ТЫ МОЕ ДЫХАНИЕ;ЯКУШЕВА А.;ЯКУШЕВА А.;ЯКУШЕВА А.; ; 
2474;ТЫ МОЕЙ НИКОГДА НЕ БУДЕШЬ;МАЛИКОВ Д.;МАЛИКОВ Д.;САМОЙЛОВ Д.; ; 
1287;ТЫ МОЙ БОГ!;ПОНАРОВСКАЯ И.;ПАВЛИАШВИЛИ С.;ОСИАШВИЛИ С.; ; 
2875;ТЫ МОЙ СНЕГ, ТЫ МОЙ ДОЖДЬ;ФРИСКЕ Ж.;ГРОЗНЫЙ А.;ИВАНОВА Т.; ; 
1288;ТЫ НА СВЕТЕ ЕСТЬ;ПУГАЧЕВА А.;МИНКОВ М.;ДЕРБЕНЕВ Л.;•; 
1289;ТЫ НЕ АНГЕЛ;ГЛЫЗИН А.;ЧАЙКА В.;ОСИАШВИЛИ С.;•; 
1290;ТЫ НЕ ВЕРЬ;СЛУЧАЙНАЯ ВСТРЕЧА;НЕИЗВ.;НЕИЗВ.; ; 
284;ТЫ НЕ ДЛЯ МЕНЯ;ФРИСКЕ Ж.;ГРОЗНЫЙ А.;ИВАНОВА Т.; ; 
1991;ТЫ НЕ ЗАКРЫВАЙ СВОЕ СЕРДЦЕ;ФРИСКЕ Ж.;ГРОЗНЫЙ А.;ГРОЗНЫЙ А.; ; 
3033;ТЫ НЕ ЛЮБИЛА;БУЛАНОВА Т.;ПОПКОВ О.;ПОПКОВ О.; ; 
2644;ТЫ НЕ МОЙ;СВЕТА;СВЕТА;СВЕТА; ; 
2643;ТЫ НЕ МОЯ;НИКИТА;ЗУДИН И.;ЛАРА Д`ЭЛИА; ; 
544;ТЫ НЕ ПЛАЧЬ О НЕМ;РУССКИЙ РАЗМЕР;БОНДАРЮК В., АФАНАСЬЕВ Д.;АФАНАСЬЕВ Д.;•; 
3074;ТЫ НЕ ПОНЯЛ;ДОЛИНА Л.;КОВАЛЬСКИЙ С.;КОВАЛЬСКИЙ С.; ; 
2215;ТЫ НЕНОРМАЛЬНЫЙ;ОРБАКАЙТЕ К.;ВОЛЯНДО О.;ГОНЧАРОВА М.; ; 
2114;ТЫ ОДНА;РУССО А.;ТОЛСТОВ Д.;ТОЛСТОВ Д.; ; 
546;ТЫ ПОБУДЬ СО МНОЙ;СТАШЕВСКИЙ В.;ЧЕЛОБАНОВ А.;ЧЕЛОБАНОВ А.; ; 
547;ТЫ ПОВЕРИШЬ?;КИРКОРОВ Ф.;РЕМЕШЕВСКИЙ Д.;РУЖИЦКИЙ А.; ; 
3293;ТЫ ПОЗВОНИ МНЕ СРЕДИ НОЧИ;КУЗЬМИН В.;КУЗЬМИН В.;КУЗЬМИН В.; ; 
548;ТЫ ПОЛЮБИЛ ДРУГУЮ ЖЕНЩИНУ;ДОЛИНА Л.;КАСТОРСКИЙ С.;РУБАЛЬСКАЯ Л.; ; 
1291;ТЫ ПОЛЮБИШЬ МЕНЯ;МИРОНОВА.;ПАУЛС Р.;РОЖДЕСТВЕНСКИЙ Р.; ; 
2894;ТЫ ПОНРАВИЛАСЬ МНЕ;МЕЛАДЗЕ В.;МЕЛАДЗЕ К.;МЕЛАДЗЕ К.; ; 
3261;ТЫ ПРИСНИСЬ;БУЛАНОВА Т.;ДУНАЕВСКИЙ М.;РЕЗНИК И.; ; 
2755;ТЫ ПРИШЕЛ;ВАЛЕРИЯ;ДРОБЫШ В.;СТЮФ Л.;•; 
2781;ТЫ ПРИШЛА ИЗ НИОТКУДА;МЕЛАДЗЕ В.;МЕЛАДЗЕ К.;МЕЛАДЗЕ К.;•; 
1292;ТЫ ПРОХОДИШЬ СТОРОНОЮ;ПОЮЩИЕ СЕРДЦА;ВЕКШТЕЙН В.;КОХАНОВСКИЙ И.; ; 
1293;ТЫ РЯДОМ;СЛУЧАЙНАЯ ВСТРЕЧА;МОКРОУСОВ Б.;ГЛЕЙЗАРОВ Н.; ; 
1294;ТЫ СКАЖИ;ПРЕСНЯКОВ В.;ПРЕСНЯКОВ В.;ДЕРБЕНЕВ Л.; ; 
1295;ТЫ СКАЖИ, СКАЖИ, ВОЛГА-МАТУШКА;ЗЫКИНА Л.;ПОНОМАРЕНКО Г.;РУБЛЕВ П.; ; 
2398;ТЫ СТАЛА ДРУГОЙ;ЛИЦЕЙ;МАКАРЕВИЧ А.;МОРСИН А.; ; 
2780;ТЫ СЧИТАЕШЬ ДО СТА;ТАТУ;ВОЙТИНСКИЙ А.;ПОЛИЕНКО В.; ; 
3144;ТЫ ТЕРЯЕШЬ;ОВСИЕНКО Т.;ШУЛЬГИН А.;ШУЛЬГИН А.; ; 
2737;ТЫ У МЕНЯ;ЛОЛИТА;ОРЛОВ М.;ОРЛОВ М.; ; 
699;ТЫ У МЕНЯ ОДНА;REVOЛЬVERS;ЖУКОВ С.;ЖУКОВ С.;•; 
2159;ТЫ У МЕНЯ ОДНА;ВИЗБОР Ю.;ВИЗБОР Ю.;ВИЗБОР Ю.; ; 
2642;ТЫ УВОЛЕН;ВЕРКА СЕРДЮЧКА;ДАНИЛКО А.;ДАНИЛКО А.; ; 
3240;ТЫ УПАЛ С ЛУНЫ;РАСПУТИНА М.;МАТЕТА И.;СТЕПАНОВ В.; ; 
551;ТЫ УХОДИШЬ ОДНА;ГУБИНА.;ГУБИН А.;ГУБИНА.; ; 
2641;ТЫ УШЕЛ;ВЕРКА СЕРДЮЧКА;ДАНИЛКО А.;ДАНИЛКО А.; ; 
2630;ТЫ УШЛА;UMA2RMAH;КРИСТОВСКИЙ В.;КРИСТОВСКИЙ В.; ; 
552;ТЫ ХОЧЕШЬ ТРА ЛЯ ЛЯ ЛЯ;КАРОЛИНА;БОРОДИН В.;БЕРЕЖНОЙ А.; ; 
3211;ТЫ, ТОЛЬКО ТЫ;АГУЗАРОВА Ж.;ЗУЙКОВ В.;ЗУЙКОВ В.; ; 
1296;ТЫ, ТЫ, ТЫ;КИРКОРОВ Ф.;РУСЕВ Т.;ДЕРБЕНЕВ Л., ВАЛЧЕВ В.; ; 
3108;ТЮХ-ТЮХ-ТЮХ-ТЮХ;УТЕСОВ Л.;ДУНАЕВСКИЙ И.;ЛЕБЕДЕВ-КУМАЧ В.; ; 
1297;У БЕДЫ ГЛАЗА ЗЕЛЕНЫЕ;БЕЛИКОВ С.;ПТИЧКИН Е.;ИВАНОВА Т.;•; 
1298;У ДОРОГИ НА КРАЮ;МИРОНОВ А.;ИВАНОВ О.;ОШАНИН Л.; ; 
1299;У ЗЕРКАЛА;ПУГАЧЕВА А.;ТАРИВЕРДИЕВ М.;ЦВЕТАЕВА М.; ; 
1798;У КАКИХ ВОРОТ;КРУГ М.;КРУГ М.;КРУГ М.; ; 
3051;У КАПИТАНА;АЛЕКСАНДРОВА М.;ЕРМОЛАЕВ С.;ЕРМОЛАЕВ С.; ; 
1300;У МЕНЯ ЕСТЬ ТОЛЬКО ТЫ;КОМБИНАЦИЯ;САРУХАНОВ И.;САРУХАНОВ И.; ; 
2257;У МЕНЯ ЕСТЬ ТЫ;ГУБИН А.;ГУБИН А.;ГУБИН А.; ; 
791;У САМОВАРА;УТЕСОВ Л.;КВЯТКОВСКАЯ Ф.;КВЯТКОВСКАЯ Ф.; ; 
2522;У ЦЕРКВИ СТОЯЛА КАРЕТА;НАР.;НАР.;НАР.; ; 
3133;У ЧЕРНОГО МОРЯ;УТЕСОВ Л.;ТАБАЧНИКОВ М.;КИРСАНОВ С.; ; 
700;УБЕГАЕТ ЛЕТО;ГУБИН А.;ГУБИН А.;ГУБИНА.; ; 
2639;УБЕГАЙ;ВЛАСОВА Н.;ВЛАСОВА Н.;ВЛАСОВА Н.; ; 
2636;УБЕЙ МОЮ ПОДРУГУ;ВИА ГРА;МЕЛАДЗЕ К.;МЕЛАДЗЕ К.; ; 
553;УБЕРЕГИ ЕГО;АЛЛЕГРОВА И.;АЗАРОВ И.;ЛИСИЦ Р.; ; 
554;УБИЛИ НЕГРА;ЗАПРЕЩЕННЫЕ БАРАБАНЩИКИ;ПИВТОРЫПАВЛО В.;ТРОФИМОВ И.;•; 
